0.49,0,0.99,0,0,0.99,0,0,0,0.99
0.46,0.3,0.46,0,0.05,0.12,0.05,0.28,0.43,0.74
0.46,0.46,0.26,0,0,0.33,0.06,0.33,0,1.12
0,1.92,0,0,1.92,0,0,0,0,0
0.73,0.36,1.09,0,0,0.73,0.73,1.09,0.36,0.36
0.06,0.12,0.77,0,0.19,0.32,0.38,0,0.06,0
0,1.26,0,0,0,1.26,0,0,0,0
0.73,0.36,0.73,0,0,0.73,0.73,1.1,0.36,0.36
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.04,0,0,0
0,0,1.26,0,0,0,0,0,0,0
0,0.45,0.45,0,0.45,0,0,0,0,0
0,0.42,1.68,0,0.42,0,0,0,0,0
0,0.59,0,0,0,0,0.59,0,0,0.59
0.23,0,0.47,0,0.23,0,0,0,0,0
0,0,0.46,0,1.39,0,0.93,0.93,0,0
0,0.34,0,0,0.68,0,0.68,0,0,0.34
0.12,0.24,0.12,0,1.32,0.36,0,0.36,0,0
0.66,0,0.66,0,0,0,0,0,0,0.66
0,0.48,0.48,0,1.46,0,0.48,0,0,0.97
0,0,0,0,0,0,1.47,0,0,1.47
0.3,0,0.61,0,0,0,0,0,0,0.92
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.26,0,2.53,1.26,1.26,1.26
0,0.53,0.53,0,0.53,0,0,0,0,0
0,0.44,0.89,0,0.44,0,0,0,0,0
0,0.46,0.46,0,0.46,0.46,0.46,0,0,0
0,0,0.48,0,1.44,0,0.48,0,0,0
0,0.94,0.94,0,0,0,0,0,0,0.94
0,0,1.77,0,0,0,0,0,0,0
0.75,0.18,0.37,0,0.18,0.12,0,0.25,0.75,0.31
0,0.41,0.2,0,1.67,0.2,0.2,0,0,1.04
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.23,0,0,0,0.23,0,0,0.95
0,0.72,0.72,0,0,0,0,1.45,0,0
0,0,1.28,0,1.28,1.28,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0.46,0.46,0,1.4,0,0.46,1.86,0,0.93
0,0,0.38,0,1.15,0.76,0,0,0,0
0,0.79,0,0,0,0,0,0,0,0
0.06,0.06,0.47,0,0.4,0,0,0,0.67,0.06
0,0,0,0,0,0,0,0,0,0
0,0.56,1.12,0,2.24,0,1.12,0,0,0
0.47,0.31,0.47,0,0.05,0.13,0.05,0.26,0.44,0.76
0.59,0.44,0.29,0,0.14,0.03,0.03,0.14,0.56,0.67
0.59,0.44,0.29,0,0.14,0.03,0.03,0.14,0.56,0.67
0.46,0,0.46,0,0,0,0,0.46,0,0
0,0,0.46,0,0,0,0.46,0,0,0
0,0.35,0.7,0,0.35,0,0,0,0,0
0,0.43,0.43,0,0.43,0,0,0,0,0
0,0,0,0,0,0.6,0,0,0,1.21
1.24,0.41,1.24,0,0,0,0,0,0,0
0,0,0,0,4.25,0,0.7,0,0,0
0,0,0.64,0,0,0.64,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.64,0,0,0.64,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.64,0,0,0.64,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.79,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1.96,0,0,1.96
0,0,0,0,0,0,2.46,0,0,0
0,0,0,0,0,0.79,0,0,0,0
0,0,0.76,0,0.38,0,0.76,0,0,0
0,0,0,0,0.95,0,0,0,0,0
0.12,1.76,0.63,0,0.88,0,0.12,0.5,0.25,3.9
0,0,1.02,0,0.51,0,0,0,0,0
0.05,0.3,0.4,0,0.1,0.05,0,0.05,0.1,0
0.05,0.3,0.4,0,0.1,0.05,0,0.05,0.1,0
0,0,0,0,1.28,0,2.56,1.28,1.28,1.28
0,0.55,0.55,0,2.23,0,1.11,0,0,0
0.05,0.3,0.4,0,0.1,0.05,0,0.05,0.1,0
0.05,0.3,0.4,0,0.1,0.05,0,0.05,0.1,0
0.5,0.46,0.34,0,0.15,0.03,0,0.19,0.57,0.65
0,0.32,0.8,0,0.32,0,0.16,0,0,0.48
0,0,0,0,0.92,0,0.3,0,0,0
0.16,0,0.67,0,0.33,0.16,0.33,0.84,0.16,0.5
0.5,0,0.5,0,1.51,0,0,0,0,0
0,0,0,0,0,0,0.59,0,0,0
0,0,0,0,1.6,0,0.4,1.2,0,0.4
0.41,0,0.41,0,0,0.41,0,0,0,0
0,0,0.38,0,0.76,0,0.38,0,0,1.14
0,0,0,0,0.4,0.4,0.4,0.4,0,0
0,0,1.12,0,0.56,0,0,0,0,0.56
0,0,0.8,0,1.44,0.16,0.16,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0.39,0.39,0,0.19,0,0,0.19,0,0
0,0.39,0.39,0,0.19,0,0,0.19,0,0
1,0,0.33,0,0.66,0.66,0,0,0,0
0,0,0,0,1.49,0,0,0,0,0
0,0,0,0,1.65,0,0,0,0.82,0
1,0,0.33,0,0.66,0.66,0,0,0,0
0,0,0,0,0,0,1.58,0,0,0
0.5,0.46,0.34,0,0.15,0.03,0,0.19,0.57,0.65
0,0,0,0,0,0,1.58,0,0,0
0,0,1.38,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,0,0.33,0,0.66,0.66,0,0,0,0
0,0.29,0.72,0,0.29,0,0.14,0,0,0.43
0.36,0,1.09,0,0,0,0,0,0,0
0,0,0.27,0,0.81,0.81,0,2.98,0.54,0.81
0.39,0,0.39,0,0,0.39,0,0,0,0
0,0.56,0.56,0,2.25,0,1.12,0,0,0
0.67,0,0.67,0,2.7,0,0,0,0,0
0,0,0.62,0,0.62,0,0,0,0,0.62
0,0,1.68,0,0.33,0,0,0,0,0.33
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.31,0,1.31,1.31,1.31,1.31
0,0,0,0,1.36,0.45,0.45,0,0,0
0.42,0,0,0,0.85,0.85,0,0,0,0.42
0,0,0,0,0.27,0,0,0,0,0.83
0,0,0,0,0.43,0,0,0,0,0.65
0.46,0,0.46,0,0,0,0,0.46,0,0
0.14,0.14,0.29,0,0.29,0.29,0,0.29,0,0
0,0.34,0.68,0,0,0,0.34,0,0,0.34
0.46,0,0.46,0,0,0,0,0.46,0,0
0.62,0,0.62,0,0,0,0.62,0,0,0
0,0,0,0,2.1,0,1.05,0,0,0
0,0.71,0.35,0,0.35,0,0,0,0,0
0,0.3,0.61,0,0.3,0,0.15,0,0,0.45
0,0,0,0,0,0,0.57,0,0,0.57
0.52,0,2.38,0,0.26,0,0.26,0,0.52,0
0.17,0,0.08,0,0.42,0.08,0.08,0.42,0.08,0.08
0,0,1,0,0.5,0,0,0,0,0.5
0,0,0.54,0,0.54,0,0,0,0,0.54
0,0,0,0,0,0.78,0,2.34,0,0.78
0,0,0,0,0,0,0,2.04,0,0
0,0,0,0,0,0,0,0,0,0
0.44,0,0,0,0.89,0,0,0,0,0.44
0,0.66,0.66,0,0.33,0,0,0,0,0
0,0,0,0,0,0,0,2.04,0,0
0.34,0.25,0.25,0,0.08,0.43,0.08,0.25,0.08,1.46
0.34,0.26,0.26,0,0.08,0.43,0.08,0.26,0.08,1.47
0.43,0,0,0,0.87,0.87,0,0,0,0.43
0.44,0,0,0,0.89,0,0,0,0,0.44
0,0,0,0,0,0,0,0,0,0.36
0,0,0,0,0,0,0,0,0,0
0,0.41,0.53,0,0.11,0.05,0,0.05,0.11,0
0,0,0,0,6.25,0,3.12,0,0,0
2.12,0,0,0,0.53,0.53,0,0,0,1.59
0,0,0,0,1.4,0.46,0.93,0,0,0
0,1.12,0.56,0,0.56,0.56,1.12,1.12,0,0
0,0,1.32,0,0.66,0,0,0,0,0
0,0.8,0,0,0.8,0,0,0,0,0.8
0,0.29,0.87,0,0.29,0,0.14,0,0,0.43
0.17,0,0.08,0,0.42,0.08,0.08,0.42,0.08,0.08
0,0,0,0,0,0,0,0,0,0.81
0.54,0,1.08,0,0.54,0,1.08,0,0,0
0.17,0,0.08,0,0.42,0.08,0.08,0.42,0.08,0.08
0.53,0,1.07,0,0.53,0,1.07,0,0,0
0.51,0.51,0,0,0,0,0.51,0,0,0.51
0,0.54,0.54,0,2.19,0,1.09,0,0,0
0,0,0.38,0,1.15,0,0,0,0,0.77
0,0,0.39,0,1.17,0,0,0,0,0.78
0.43,0,0.43,0,0.43,0,0.86,0,0,0
0.45,0,0,0,0.68,0.45,0,0.45,0,0.22
0,0,1.12,0,0.56,0,0,0,0,0.56
0,0,0.55,0,0.55,0,0,0,0,0.55
0,0,1.31,0,0.65,0,0,0,0,0
0,0,0.61,0,0,0,0.61,0,0,0
0.22,0.22,0.22,0,1.77,0.22,0.44,0.44,0.22,2.88
0.34,0.42,0.25,0,0.08,0.42,0.08,0.25,0.08,1.63
0,0,0,0,0,0,1.04,0,0,0
0,0,0,0,0,0,1.33,0,0,0
0.54,0,1.08,0,0.54,0,1.08,0,0,0
0,0,0,0,2.5,0,0,0,0,0
0,0.9,0,0,0,0,0,0,0,0
0.07,0.02,0.15,0,0.25,0.2,0,0.02,0.15,0
0.07,0.02,0.15,0,0.25,0.2,0,0.02,0.15,0
0.17,0.26,1.07,0,0.35,0.62,0.53,0.17,0.62,0.8
0,0,0.48,0,0.96,0,0,0,0.48,0
0.46,0,0.46,0,0,0,0,0.46,0,0
1.03,0,0.68,0,1.03,0,0.68,0,0,0.68
0,0,0.18,0,0.18,0,0,0,0.54,0.36
0.26,0.26,0.52,0,0.39,0,0.39,0.13,0,0.26
0,0,0.32,0,0.65,0.65,0.32,0.32,0,0
0,0,0.32,0,0.64,0.64,0.32,0.32,0,0
0.19,0.19,0.39,0,0.19,0,0,0.59,0,0
0.46,0,0,0,0.69,0.46,0,0.46,0,0.23
0,0,0.71,0,0.71,0,0,0,0,0
0,1.49,0,0,0,0,2.98,0,0,1.49
0,0,0.16,0,0.33,0,0.16,0,0.5,0
0,0,1.1,0,0.55,0,0,0,0,0.55
0.16,0.32,0.65,0,0.32,0,0.16,0,0,0.49
0,0,0.72,0,1.81,0,0,0,0,0.36
0.84,0.84,0,0,0,0,1.69,0,0.84,0.84
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.17,0,0.08,0,0.43,0.08,0.08,0.43,0.08,0.08
0,0.54,0.54,0,1.09,0.54,2.18,0,0,0.54
0,0,0.42,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.45,0,0.22,0.22,0,0,0.67,0.45
0,0.55,0.55,0,1.11,0.55,2.23,0,0,0.55
0,0,0,0,0,1.12,0,2.24,0,0
0,0,0.32,0,0.65,0.65,0.32,0.32,0,0
0,0,1.43,0,0.71,0,0,0.71,0,0.71
0,0.55,0.55,0,1.11,0.55,2.23,0,0,0.55
0,0,0,0,0,0,1.07,0,0,0
0,0,0.47,0,0.95,0,0,0,0.47,0
0,0,0.15,0,0.31,0,0.15,0,0.63,0.15
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.3,0,0,0,0
0.08,0.16,0.32,0,1.38,0.16,0.08,0,0.24,0.08
0.48,0.2,0.55,0,0.27,0.2,0,0.27,0.27,0.97
0.48,0.2,0.55,0,0.27,0.2,0,0.27,0.27,0.97
0,0,0,0,0,0,0,0,0,0
0,0,1.42,0,0.71,0,0,0.71,0,0.71
0.8,0,0.8,0,1.6,0,0,0,0,0
0,0,0.33,0,0.99,0.99,0.33,0.33,0,0
0.07,0.37,0.81,0,0.51,0.29,0.07,0,0.07,0.37
0,0,0.33,0,0.99,0.99,0.33,0.33,0,0
0,0,0.15,0,0.31,0,0.15,0,0.63,0.15
0,0,0.62,0,1.24,0.62,0,0,0,0
0,0.34,0.69,0,0.34,0,0.17,0,0,0.51
0,0.79,0,0,0,0,0,0,0,0
0.14,0.14,0.29,0,0,0,0,0,1.17,0.29
0,0,0,0,1.11,0,0,0,0,0
0,0,1,0,0,0.25,0,0.25,0,0
0.58,0,0,0,2.33,0,1.16,0,0,0
0.14,0.14,0.29,0,0,0,0,0,1.17,0.29
0.14,0.14,0.29,0,0,0,0,0,1.17,0.29
0,0,0.58,0,1.17,0,0.58,0,0,0
0.25,0.25,0,0,0.75,0,0,0,0.25,0.75
0,0,0,0,6.25,0,3.12,0,0,0
0,0.57,0.57,0,1.14,0.57,2.28,0,0,0.57
0,0.17,0,0,0,0,0.17,0.52,0,0.17
0,0,0.47,0,0.95,0,0,0,0.47,0
0,0.57,0.57,0,1.14,0.57,2.28,0,0,0.57
0,0.34,0.69,0,0.34,0,0.17,0,0,0.51
0,0.57,0.57,0,1.14,0.57,2.28,0,0,0.57
0,1.63,0,0,0,0,3.27,0,0,0
0,0,0.14,0,0.29,0,0.14,0,0.58,0
0,0.38,0.76,0,0.38,0,0.19,0,0,0.57
0.4,0,0.6,0,0.2,0.6,0.2,0.6,0.2,0.2
0,0,0,0,0,0,0,0,0.91,0
0,0,0.15,0,0.3,0,0.15,0,0.61,0
0,0.52,0.52,0,0.52,0,0,0,0,0
0,0,0.85,0,0.42,0,0,0,0,0
0.18,0,0.18,0,1.57,0.36,0.06,0.06,0.06,0.12
0.1,0.1,0.73,0,0.2,0.1,0.2,0.62,0.1,0.31
0,0,0,0,0,0,5.4,0,0,0
0.17,0.17,0.71,0,0.53,0.17,0.17,0.89,0.17,0.53
0.08,0.17,0.34,0,1.46,0.17,0.08,0,0.25,0.08
0,0.46,0,0,1.15,0,0.23,0.23,0,0.46
0,0,0.39,0,0.78,0,0,0.06,0.06,0.19
0,0,0,0,0,0,0,1.05,0,0
0,0,0.32,0,0.64,0.64,0.32,0.64,0,0
0.54,0,0.54,0,1.63,0,0,0,0,0
1.63,0,1.63,0,0,0,0,0,1.63,0
0,1.32,0.56,0,0,0.94,0,0.18,0.37,0.75
0.35,0,0.35,0,0.35,0.7,0.35,1.41,0,0
0.34,1.03,0.34,0,1.03,0,2.41,0.34,0,1.72
0,1.32,0.56,0,0,0.94,0,0.37,0.37,0.75
0.64,0,0.64,0,1.28,0,0.64,0,0,0
0,0,0.32,0,0.65,0.65,0.32,0.32,0,0
0.64,0,0.64,0,1.28,0,0.64,0,0,0
0,0,0.56,0,0,0.18,0,0,0,1.32
0,0,0,0,0,0,0,0,0.91,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.29,0.43,0.43,0,0,0
0,0,0.86,0,0.43,0,0,0,0,0
0,0.68,0.34,0,0.34,0,0,0,0,0
0,0,0.16,0,0.16,0,0.16,0,0.65,0.16
0.18,0,0.18,0,1.57,0.36,0.06,0.06,0.06,0.12
0,0.11,0.23,0,0.58,0.34,0.11,0,0.34,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.91,0,0.91,0,0,0.91
0,0,1.31,0,0,0,0,0,0,0
0,1.31,0.56,0,0,0.93,0,0.18,0.37,0.75
0,1.32,0.56,0,0,0.94,0,0.18,0.37,0.75
0,0,0.32,0,0.65,0.65,0.32,0.32,0,0
0,0,0,0,0,0,0,0.67,0,0.67
0,0.62,1.24,0,0.31,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.67,0,0.67
0,0,0,0,0,0,0,0,0,0
0,0,0.17,0.52,0.17,0,0.17,0,0.69,0.17
0,1,1,0,2,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.16,0.16,0.32,0,0.16,0,0.65,0.16
0,0,1.53,0,0,0,0,0,0,0
0,0,1.31,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.47,0,0,0,0.94,0,0,0
0.25,0,0,0,0.51,0.51,0,0,0.25,0
0,0,0.73,0,0.36,0,0,0,0,0
0.64,0,0.64,0,1.93,0,0,0,0,0
0,0,0,0,0,0,0,1.29,0,0.43
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.6,0.6,0,0,0
0,0,0.32,0,0.65,0.65,0.32,0.32,0,0
0,0,1.29,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.63,0,0.63,0,1.27,0,0.63,0,0,0
0.65,0,0.65,0,1.3,0,0,0,0,0
0.19,0.19,0.19,0.19,1.16,0,0,0,0.58,0.38
0,0,0,0,0,0,0,1.29,0,0.43
0.08,0,0.08,0,0.16,0,0,0,0,0
0.64,0,0.64,0,1.93,0,0,0,0,0
0,0,0,0,0,0,0,1.29,0,0.43
0,0,0.73,0,0.36,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.32,0,0.65,0.65,0.32,0.32,0,0
0.18,0,0.18,0,1.57,0.36,0.06,0.06,0.06,0.12
0,0,1.31,0,0,0,0,0,0,0
0,0,0,0,0,0,0.45,0.91,0.45,0.91
0,0,0,0,0,0,1.16,0,0,0
0,0,0,0,0,0,1.25,0,0,0
0,0.02,0.05,0,0.02,0,0,0.05,0,0.35
0,0,0,0,0,0,0,0,0,0
0.48,0,1.45,0,0.48,0,0,0,0,0
0,0,0.71,0,0.23,0,0,0,0.23,0.23
0,0,0.32,0,0.65,0.65,0.32,0.32,0,0
0,0,0,0,7.69,0,0,0,0,0
0,0,0.71,0,0.23,0,0,0,0.23,0.23
0,0,0,0,0,0,1,0,0,0
0.05,0,0.29,0,0.23,0.17,0.05,0,0,0
0,0,0.32,0,0.64,0.64,0.32,0.32,0,0
0,0,1.34,0,0.67,0,0,0,0,0
0,0.02,0.05,0,0.02,0,0,0.05,0,0.35
0,0,1.35,0,0.67,0,0,0,0,0.67
0.2,0.81,0.61,0,0,0,0,0,0.2,0
0,0,1.22,0,1.22,0,0,0,0,0
0,0,0,0,1.48,0.74,1.48,0,0,0.74
0,0,0,0,0.45,0,0,0,0,0
0.35,0.46,0.31,0,0.15,0.03,0,0.35,0.58,0.66
0,0.35,0.7,0,0.7,0,0.35,0.35,0,0.35
0,0,0,0,1.21,0,0,0,0,0
0,0,1.31,0,0,0,0,0,0,0
0.6,0,0.36,0,1.44,0,0,0,0.24,1.32
0,0,1.33,0,1.78,0.44,0,0.44,0,0
0.08,0.08,0.76,0,0.85,1.02,0.25,0.17,0.59,0.08
0,0,0.46,0,0.46,0,0,0,0,0
0,0,0.14,0,0.14,0,0.14,0,0.57,0.14
0.18,0,0.18,0,1.59,0.36,0,0.06,0.06,0.06
0.18,0,0.18,0,1.59,0.36,0,0.06,0.06,0.06
0.76,0.19,0.38,0,0.19,0.12,0,0.25,0.76,0.31
0.08,0.08,0.35,0,1.52,0.17,0.08,0,0.35,0.17
0.08,0,0.93,0,1.52,0.33,0,0.08,0.67,0
0,0,0.48,0,0.48,0.48,0.48,0,0,0.96
0,0,0,0,0,0,0,0,0,0
0,0,0.59,0,0.59,0,0,0.59,0,0
0.6,0,0,0,1.21,0,0.6,0,0,0
0.76,0.19,0.38,0,0.19,0.12,0,0.25,0.76,0.31
0,0,0,0,0,0,0,0,0,0
0,0,0.33,0,0.33,0,0.33,0.33,0,0
0,0,0.67,0,0,0,0.67,2.02,0,0
0.11,0.23,0.11,0,0.46,0.46,0,0.11,0.93,1.74
0,0,0,0,1.55,0,0,0,0,0.31
0,0,0,0,0.96,0,0.96,0,0,0
1.05,0,0.7,0,1.05,0,0.7,0,0,0.35
0,0,0.55,0,0.55,0,0,0,0,0
0.29,0,0.29,0,0.29,0,0,0.29,0,0
0,0,0,0,0,0,0,0,0.89,0
0.08,0.08,0.35,0,1.52,0.17,0.08,0,0.35,0.17
0,0,1.16,0,3.48,0,0,0.58,0.58,0
0.1,0,0.03,0,0.1,0.03,0,0,0,0.1
0,0,0,0.42,0.84,0,0,0.42,0,0
0.25,0,0.51,0,0.25,0.51,0.25,0,0,0
0.08,0.08,0.76,0,0.85,1.02,0.25,0.17,0.59,0.08
0,0.24,0.72,0,0.24,0,0.12,0,0,0.36
0,0,0.43,0,0.87,0,0,0,0,0
0.14,0.14,0.29,0,0,0,0,0,1.02,0.29
0,0,0.14,0,0.28,0,0.14,0,0,0
0.62,0,0.62,0,1.25,0,0.62,0,0,0
0.16,0,0.67,0,0.33,0.16,0.33,0.84,0.16,0.5
0,0,0.14,0,0.28,0,0.14,0,0,0
0,0,0.15,0,0.15,0,0,0,0,0
0.51,0.43,0.29,0,0.14,0.03,0,0.18,0.54,0.62
0,0,0,0,0,0.68,0,1.36,0.68,0.68
0.33,0,0.66,0,0.22,0,0,0,0.44,0.11
0,0,0.49,0,1.48,0,0.49,0,0,0
0,0,0.94,0,0.94,0,0,0,0,0
0.49,0.28,0.4,0,0.09,0.11,0.02,0.21,0.42,0.75
0.33,0,0.66,0,0.22,0,0,0,0.44,0.11
0,0,1.56,0,0,0,1.56,0,0,0
0,1.11,1.11,0,1.11,0,2.22,0,0,0
0,0,3.03,0,0.43,0,0.86,0,0,0
0,0,0.91,0,1.82,0.45,0,0,0,0
0,0,0.76,0,0.76,0,0.5,0.5,0,1.01
0,0,1.44,0,0,0,0,0,0,0
0,0,0.76,0,0.76,0,0.5,0.5,0,1.01
0,0.71,0.71,0,0.35,0.35,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.6,0,0.36,0,1.44,0,0,0,0.24,1.32
0,0,0.88,0,0.88,0,0,0,0,0
0,0,0.36,0,0.6,0.12,0.12,0,0,0
0,0,0,0,1.31,0,0,0,0,0
0,0,0,0,0,1.2,0,0,0,0
0,0,0,0,0,0,0,1.07,0,0
0,0,1.92,0,0,0,0,0,0,0
0.59,0.09,0.09,0,0.29,0.09,0,0.59,0.59,2.09
0,0,0,0,0,0,0,0,0,0
0.27,0,0.41,0,0,0,0.13,0.13,0,0
0,0.62,0.62,0,0.31,0,0,0,0,0
0,0,0,0,0.26,0,0.26,0,0,0
0.33,0,0.67,0,0.22,0,0,0,0.44,0.11
0.12,0.12,0.24,0,1.34,0.12,0,0.12,0,0
0.12,0.12,0.24,0,1.34,0.12,0,0.12,0,0
0.31,0.31,0.31,0,0,0,0.31,0,0.31,0.31
0,0,0.51,0,0.51,0,0,0,0,0
0,0.48,0.48,0,0.48,0,0,0.48,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.89,0,1.79,0.44,0,0,0,0
0,0,0.71,0,0.17,0,0.35,0.35,0,0.17
0,1.72,0,0,0,0,0,0,0,1.72
0,0,0,0,0,0,0,2.53,0,0
0,0,0,0,0.42,0.42,0.42,0,0,0
0,0,0,0,0.45,0.45,0.45,0,0,0
0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0
0,0,1.25,0,2.5,0,0,0,0,0
0,0,0,0,0,0,0,1.08,0,0
0,0,0,0,0,0,0,0,0,0
0.21,0.1,0.52,0,1.26,0.1,0,0,0.42,0.52
0,0.23,0,0,0.23,0.47,0,0.47,0,0.95
0.09,0.18,0.36,0,0.09,0,0.09,0,0.55,0.27
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0.64,0,0.64,0,0,0,0,1.29
0,0,0,0,0,0,0,0,0.93,0
0,0,0.32,0,0.64,0.64,0.64,0.32,0,0
0,0,0,0,0,0,0,1.08,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.08,0,0
0,0,0,0,0,0.05,0,0.34,0,0
0,0,0,0,0.88,0,0,0,0,0
0,0,0.41,0,0.82,0.61,0.2,0,0.2,0.61
0,0,0,0,0,0,0,0,0,0
0.1,0,0.43,0,0.1,0.1,0.1,0.53,0.1,0
0.65,0.49,0.32,0,0.32,0.16,0,0.49,0.65,0.49
0.09,0,0.09,0,0.39,0.09,0.09,0,0.19,0.29
0,0,0,0,0,0,0,3.33,3.33,0
0.1,0,0.1,0,0.4,0.1,0.1,0,0.2,0.2
0,0,0.37,0,1.11,0.74,0,2.96,0,2.96
0.08,0.08,0.76,0,0.85,1.02,0.25,0.17,0.59,0.08
0.25,0,0.51,0,0.25,1.28,0,0,0.77,0.51
0,0,0,0,1.05,2.1,1.05,0,0,0
0,0.1,0.3,0,1.02,0.3,0.1,0.4,0,0.2
0.1,0,0.1,0,0.4,0.1,0.1,0,0.2,0.2
0,0,0,0,0.44,0.44,0.44,0,0,0
0,0.1,0.62,0,0.31,0,0.1,0,0.2,0.62
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0.62,0.62,0,0,0.62,0,2.82,0,0.31
0.23,0.29,0.64,0,0.17,0.17,0.11,0.05,0.05,0.47
0.51,0.43,0.29,0,0.14,0.03,0,0.18,0.54,0.62
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1.12,0,0
0,0,0.48,0,0.48,0,0,0.48,0,0
0.08,0.08,0.76,0,0.85,1.02,0.25,0.17,0.59,0.08
0,0,0.19,0,0.19,0,0,0.19,0.19,0.19
0,0.35,0.35,0,1.07,0,0,0.35,0,1.07
0,0,0,0,0,0,0.31,0,0,0
0.4,0.4,0.26,0,0.13,0.2,0.06,0.33,0,1.14
0,0.39,1.18,0,0.39,0,0,0,0,0.78
0,0,0,0,0,0,0,4.62,0,0
0.32,0.28,0.57,0,0.12,0.2,0.16,0.2,0,0.32
0,0.43,0.87,0,0,0,0,0,0.43,0.43
0,0,0.53,0,0.53,0,0,0.53,0,0
0.35,0.08,0.35,0,0.35,0,0,0.52,0.61,1.76
