0.079813,0.67688,2.7381,-0.26232,-0.33954,5.0932,-1.6885,-0.14537,0.32928,-0.36924,0.81122,-0.21714,0.61488,0.60231,0.9947,-1.4284,-0.15789,0.58673,-1.5489,-0.28811,-0.44696,-0.86058,-2.1285,-0.4775,-0.58284
-0.62372,-0.035727,2.7381,-0.86206,-0.73604,0.25805,0.55486,1.7614,4.5427,-0.64141,-0.07652,0.38976,4.1654,0.05554,4.5596,-1.4172,-0.15821,-1.679,-2.6074,-0.28811,-0.38073,-0.71366,-2.1582,-0.4775,-0.47663
1.7808,0.49368,2.7381,1.4195,1.1747,1.2315,-1.5279,-0.28157,-0.58499,-0.64141,-0.77702,-0.35436,-0.38314,0.75143,-0.207,2.0155,-0.15958,0.020298,-0.026526,-0.28811,2.1873,0.020912,0.034498,-0.4775,-0.46011
-1.0414,0.32325,2.7381,-1.009,-1.1869,-0.7195,1.3386,0.80803,1.1,-0.7775,-1.1934,-0.18548,0.17126,-2.8771,5.716,-1.6569,-0.15826,-1.8097,-2.2645,-0.28811,-0.42113,0.020912,-0.12815,-0.4775,-0.48139
0.28405,-0.79114,2.7381,-0.85166,0.23795,3.9698,-1.7638,-0.41777,-0.076046,-0.50533,-0.60962,-0.33325,-0.098582,0.75143,1.0694,0.19458,-0.15736,0.58673,-0.075333,1.3148,0.62742,-1.081,-0.5226,-0.4775,-0.67849
0.15759,-0.18303,2.7381,-0.79766,-0.18615,2.1397,-0.67061,2.851,1.8516,-0.50533,-0.24361,0.8014,1.6762,0.5526,1.5043,-1.1263,-0.15827,-1.7397,-2.3301,-0.28811,-0.32445,-1.081,-2.1642,-0.4775,-0.49142
-0.21702,-0.98328,2.7381,-0.87702,-0.49921,1.3224,-0.072214,2.851,1.5968,-0.50533,-0.12031,0.8014,1.4166,0.5526,1.5942,-1.3197,-0.1582,-1.7397,-2.2916,-0.28811,-0.37217,-1.081,-2.2784,-0.4775,-0.48952
-0.39179,-1.6451,2.7381,-0.91404,-0.65081,0.83839,0.25207,2.851,1.5722,-0.50533,-0.5831,0.8014,1.0467,0.60231,1.9611,-1.4114,-0.15817,-1.7397,-2.2858,-0.28811,-0.39555,-1.081,-1.7728,-0.4775,-0.4882
0.6113,-0.82558,2.7381,-0.83434,0.28179,3.139,-1.4781,-0.28157,-0.059155,-0.50533,-0.81821,-0.32269,-0.12625,0.5029,0.61335,-0.16682,-0.1584,0.58673,-0.94996,1.6354,0.017465,-1.081,-0.28016,-1.1988,-0.61864
-0.5092,-2.5782,2.7381,-0.98503,-0.69029,0.59125,0.38385,-0.14537,0.76149,-0.50533,-0.69497,-0.26992,0.26413,-0.093579,1.9882,-1.1128,-0.15833,0.1147,-1.9159,0.78048,-0.3152,-1.081,-0.58457,-0.83815,-0.49503
-0.56429,-1.4313,2.7381,-0.99243,-0.76145,1.837,-0.039755,-0.14537,0.51459,-0.50533,-1.1328,-0.32269,-0.010402,0.25437,2.4351,-1.1468,-0.15828,0.1147,-1.6517,-0.28811,-0.35952,-1.081,-0.24857,-0.4775,-0.50582
-0.55453,-2.3652,2.7381,-0.98647,-0.7516,0.50332,0.47284,-0.14537,0.73684,-0.50533,-0.96627,-0.31214,0.16633,-0.093579,1.7238,-1.1731,-0.15835,0.1147,-2.0404,-0.28811,-0.33266,-0.53002,-0.15069,-0.83815,-0.50089
-0.20912,-0.044239,2.7381,-0.94467,-0.43789,3.6024,-1.0181,-0.28157,0.058418,-0.50533,-1.1196,-0.32269,-0.17232,0.60231,1.3163,-0.76962,-0.1581,0.58673,-0.90115,-0.28811,-0.23202,-1.081,-0.19216,-0.4775,-0.57117
-0.18698,-1.5786,2.7381,-0.93393,-0.41612,1.4076,-0.17954,-0.28157,0.42148,-0.50533,-0.78864,-0.31214,0.12039,0.40349,1.03,-0.70702,-0.15834,0.58673,-1.4747,1.6354,-0.18409,-0.53002,-0.25975,-0.83815,-0.52491
-0.24431,0.035031,2.7381,-0.9568,-0.51182,3.4614,-0.89712,-0.28157,0.034245,-0.64141,-1.1195,-0.32269,-0.18346,0.75143,1.0555,-0.79904,-0.1583,0.58673,-1.0725,-0.28811,-0.30335,-0.71366,-0.012969,-0.95837,-0.53423
-0.22344,-1.449,2.7381,-0.9466,-0.49192,1.3345,-0.083415,-0.28157,0.38531,-0.64141,-0.79145,-0.31214,0.099719,0.65202,0.93965,-0.80014,-0.15829,0.58673,-1.5593,0.35305,-0.28838,0.020912,-0.28563,-0.4775,-0.52977
-0.23311,0.83152,0.058121,-0.026393,-0.23131,-0.5517,0.42174,-0.41777,-0.25023,-0.64141,-0.63648,-0.36491,-0.3584,-1.1871,-0.081072,-0.31307,-0.14564,0.58673,0.53332,1.3148,0.64352,0.75548,0.33955,0.48425,0.33769
0.0071605,0.50272,0.34527,-0.27019,-0.46839,0.29399,0.30236,-0.28157,-0.22348,-0.64141,-0.37552,-0.33852,-0.29094,-1.8333,-0.071594,-0.45342,-0.13349,0.58673,1.3919,0.99422,1.5632,2.2246,0.84115,1.9269,0.33813
1.8218,0.55422,2.7381,1.4156,1.1709,1.3483,-1.5702,-0.14537,-0.58174,-0.64141,-0.77995,-0.33852,-0.37997,0.75143,-0.2269,1.4878,-0.15958,-1.7734,-0.35514,-0.28811,0.020497,0.020912,-0.93256,-0.4775,-0.067693
1.8218,0.55422,2.7381,1.4156,1.1709,1.3483,-1.5702,-0.14537,-0.58174,-0.64141,-0.77995,-0.33852,-0.37997,0.75143,-0.2269,1.4878,-0.15958,-1.7734,-0.35514,-0.28811,0.020497,0.020912,-0.93256,-0.4775,-0.067693
1.8218,0.55422,2.7381,1.4156,1.1709,1.3483,-1.5702,-0.14537,-0.58174,-0.64141,-0.77995,-0.33852,-0.37997,0.75143,-0.2269,1.4878,-0.15958,-1.7734,-0.35514,-0.28811,0.020497,0.020912,-0.93256,-0.4775,-0.067693
1.8218,0.55422,2.7381,1.4156,1.1709,1.3483,-1.5702,-0.14537,-0.58174,-0.64141,-0.77995,-0.33852,-0.37997,0.75143,-0.2269,1.4878,-0.15958,-1.7734,-0.35514,-0.28811,0.020497,0.020912,-0.93256,-0.4775,-0.067693
1.8218,0.55422,2.7381,1.4156,1.1709,1.3483,-1.5702,-0.14537,-0.58174,-0.64141,-0.77995,-0.33852,-0.37997,0.75143,-0.2269,1.4878,-0.15958,-1.7734,-0.35514,-0.28811,0.020497,0.020912,-0.93256,-0.4775,-0.067693
1.8218,0.55422,2.7381,1.4156,1.1709,1.3483,-1.5702,-0.14537,-0.58174,-0.64141,-0.77995,-0.33852,-0.37997,0.75143,-0.2269,1.4878,-0.15958,-1.7734,-0.35514,-0.28811,0.020497,0.020912,-0.93256,-0.4775,-0.067693
1.8218,0.55422,2.7381,1.4156,1.1709,1.3483,-1.5702,-0.14537,-0.58174,-0.64141,-0.77995,-0.33852,-0.37997,0.75143,-0.2269,1.4878,-0.15958,-1.7734,-0.35514,-0.28811,0.020497,0.020912,-0.93256,-0.4775,-0.067693
-0.9975,0.83152,2.7381,-0.97252,-1.1514,-0.7621,1.3237,0.94423,0.61039,-0.7775,-1.3001,-0.16437,-0.050369,-2.231,2.1001,-1.5744,-0.15828,-2.0431,-2.1104,-0.28811,-0.41991,0.020912,0.33411,-0.4775,-0.48552
-0.99507,0.59639,2.7381,-0.97042,-1.1493,-0.75943,1.3208,0.94423,0.65068,-0.64141,-1.249,-0.16437,-0.016735,-2.231,1.5212,-1.5692,-0.15829,-1.8408,-2.1084,-0.28811,-0.42609,-0.71366,0.12722,-0.4775,-0.4747
-0.99375,0.74,2.7381,-0.96929,-1.1482,-0.59452,1.2554,0.94423,0.60598,-0.7775,-1.2969,-0.16437,-0.05072,-1.9824,2.0092,-1.5386,-0.15829,-1.8408,-1.9969,-0.28811,-0.41241,0.020912,-0.11899,-0.4775,-0.48034
0.059141,-0.33,2.7381,-0.9496,-0.21872,5.0105,-1.7638,-0.28157,0.19708,-0.50533,-0.18248,-0.2277,0.37347,0.75143,2.1198,-0.41779,-0.15823,0.58673,-0.64875,1.6354,0.11312,-1.081,-1.2386,-0.4775,-0.65824
-0.32001,-1.1606,2.7381,-0.98724,-0.55176,3.1786,-0.751,-0.28157,0.45616,-0.50533,-0.046168,-0.26992,0.39405,0.75143,1.9169,-0.81181,-0.15814,0.58673,-1.0194,1.6354,-0.14658,-1.081,-1.4091,-0.4775,-0.60923
-0.48641,-1.8358,2.7381,-1.0038,-0.70389,2.2639,-0.2579,-0.14537,0.67135,-0.50533,-0.81571,-0.30158,0.17495,0.75143,2.6677,-1.0279,-0.15823,0.1147,-1.6301,0.78048,-0.30881,-1.081,-0.67283,-0.4775,-0.52962
-0.95169,-2.5438,2.7381,-1.0376,-1.0539,-0.44755,1.1139,1.7614,1.3031,-0.50533,-0.83595,0.38976,0.62586,0.0058339,5.1957,-1.6404,-0.15811,-1.8206,-2.1071,-0.28811,-0.44406,-0.53002,-1.3635,-0.4775,-0.47578
-0.70979,-0.60944,2.7381,-0.99421,-0.86501,0.46353,0.58943,1.7614,1.9551,-0.50533,-0.27827,0.38976,1.5989,0.15495,2.3414,-1.4296,-0.15824,-1.8206,-2.4161,-0.28811,-0.37739,0.020912,-1.5292,-0.4775,-0.47006
-0.67213,-0.7116,2.7381,-0.98745,-0.7948,0.46626,0.52582,1.7614,1.9884,-0.50533,-0.39924,0.38976,1.5742,-0.14329,3.5901,-1.3647,-0.15826,-1.8206,-2.3745,-0.28811,-0.36602,-0.53002,-1.5702,-0.4775,-0.46764
-0.67213,-0.7116,2.7381,-0.98745,-0.7948,0.46626,0.52582,1.7614,1.9884,-0.64141,-0.40007,0.38976,1.5771,-0.19299,3.5707,-1.3986,-0.15826,-1.9622,-2.4147,-0.28811,-0.36688,0.020912,-1.6622,-0.4775,-0.46656
-0.3969,-0.48774,2.7381,-0.93805,-0.53341,1.0148,0.078504,1.7614,2.9712,-0.50533,-0.14679,0.38976,2.6753,0.45319,4.0449,-1.0925,-0.15819,-1.679,-2.4177,-0.28811,-0.36522,-0.53002,-1.6815,-0.4775,-0.48278
-0.40562,-0.81142,2.7381,-0.93961,-0.54213,0.89031,0.13494,1.7614,2.9311,-0.50533,-0.10477,0.38976,2.733,0.30407,3.3385,-1.0737,-0.15837,-1.8206,-2.5099,-0.28811,-0.28468,0.020912,-1.6036,-0.4775,-0.46687
-0.3969,-0.48774,2.7381,-0.93805,-0.53341,1.0148,0.078504,1.7614,2.9712,-0.64141,-0.14781,0.38976,2.6726,0.45319,3.9057,-1.0684,-0.15828,-1.679,-2.4571,-0.28811,-0.32795,0.020912,-1.6783,-0.4775,-0.47403
-0.40562,-0.81142,2.7381,-0.93961,-0.54213,0.89031,0.13494,1.7614,2.9311,-0.50533,-0.10477,0.38976,2.733,0.45319,3.3301,-1.0274,-0.15836,-1.679,-2.4883,-0.28811,-0.29307,0.020912,-1.6815,-0.83815,-0.47034
-0.94819,-2.8878,2.7381,-1.037,-1.082,-0.1197,1.0108,1.7614,1.3496,-0.50533,-0.82153,0.38976,0.65853,0.30407,5.2185,-1.6266,-0.1581,-1.8206,-2.06,-0.28811,-0.44751,-0.53002,-1.3602,-0.4775,-0.47795
-0.67863,-0.75753,2.7381,-0.98861,-0.82858,0.44604,0.56381,1.7614,1.9511,-0.64141,-0.31354,0.38976,1.6033,0.5029,3.6187,-1.3433,-0.15825,-1.8206,-2.3215,-0.28811,-0.36974,0.020912,-1.6396,-0.4775,-0.4679
-0.69106,-0.25846,2.7381,-0.99084,-0.8209,0.54217,0.51939,1.7614,1.9169,-0.50533,-0.41747,0.38976,1.5027,-0.043873,3.5563,-1.3761,-0.15824,-1.679,-2.3302,-0.28811,-0.37646,-0.53002,-1.5637,-0.4775,-0.46996
-0.66191,-1.9592,2.7381,-0.98974,-0.84802,0.24406,0.66009,1.7614,2.2044,-0.50533,-0.39326,0.38976,1.6795,0.0058339,4.6111,-1.3703,-0.15824,-1.8206,-2.4175,-0.28811,-0.37277,0.020912,-1.305,-0.83815,-0.47313
-0.73551,-1.1669,2.7381,-0.99882,-0.78977,0.26916,0.59838,1.7614,1.9603,-0.50533,-0.45378,0.38976,1.4451,0.30407,3.8505,-1.4338,-0.15821,-1.679,-2.3453,-0.28811,-0.39205,-0.53002,-1.6585,-0.4775,-0.47078
-0.7527,-1.288,2.7381,-1.0019,-0.89468,0.21568,0.71275,1.7614,2.0104,-0.64141,-0.5287,0.38976,1.3985,0.30407,4.3111,-1.4295,-0.15818,-1.8206,-2.3365,-0.28811,-0.40186,0.020912,-1.4045,-0.4775,-0.47521
-0.066999,-1.7111,2.7381,-0.78252,-0.073256,2.1733,-0.78431,-0.41777,0.027868,-0.64141,-0.50038,-0.29103,0.070555,0.75143,0.8514,-0.085814,-0.15791,0.58673,-0.75025,1.3148,0.27011,0.020912,-0.48509,-0.4775,-0.6391
-0.23825,-1.9208,2.7381,-1.0652,-0.27445,2.4252,-0.70352,-0.41777,0.14138,-0.50533,-0.4462,-0.32269,0.056676,0.75143,1.7627,-0.33298,-0.15696,0.58673,-0.38048,1.3148,0.18157,-0.53002,-0.76381,-0.4775,-0.71542
-0.85766,-1.3569,2.7381,-1.0598,-0.96515,0.43827,0.68853,0.12703,0.72329,-0.50533,-1.088,-0.28047,0.1056,0.30407,3.132,-1.1169,-0.15825,-0.82935,-1.6177,-0.28811,-0.38347,-1.081,-0.49181,-0.4775,-0.4925
-0.15443,-0.33136,2.7381,-1.0652,-0.33005,5.2642,-1.7638,-0.41777,-0.14538,-0.50533,-0.64128,-0.32269,-0.13647,0.40349,1.5404,-0.11635,-0.15785,0.58673,-0.098495,1.3148,0.28973,-1.081,-0.43289,-0.4775,-0.58635
0.2844,-0.86807,2.7381,-0.95103,0.20162,4.0526,-1.7638,-0.41777,-0.15986,-0.64141,-0.73555,-0.3438,-0.16427,0.35378,0.39176,0.42856,-0.15815,-0.82935,-1.015,-0.28811,-0.46904,0.020912,-0.099386,-0.4775,-0.68722
-0.9775,-3.2578,2.7381,-1.0652,-1.0963,0.005923,0.97436,-0.14537,0.78134,-0.50533,-1.1599,-0.32269,0.072152,-0.39182,5.1795,-1.4897,-0.15806,-0.35732,-1.7727,-0.28811,-0.44881,-0.53002,-0.093029,-0.4775,-0.4997
-0.22,-1.3973,2.7381,-1.0652,-0.2541,2.6678,-0.81653,-0.41777,0.15034,-0.64141,-0.72201,-0.3438,-0.026251,0.75143,2.4488,-0.34463,-0.15684,0.58673,-0.33111,1.3148,0.19282,0.020912,-0.21179,-0.4775,-0.56229
-0.97603,-3.1422,2.7381,-1.0652,-1.0946,0.022449,0.96641,-0.14537,0.79427,-0.50533,-1.187,-0.30158,0.065894,-0.043873,5.4893,-1.475,-0.15796,-0.35732,-1.5763,-0.28811,-0.44847,-1.081,-0.22191,-0.4775,-0.51207
-0.59554,-2.3488,2.7381,-1.0652,-0.69485,1.0877,0.19383,-0.14537,0.67411,-0.50533,-0.99605,-0.31214,0.11823,0.75143,3.2681,-0.65572,-0.15767,-0.35732,-1.2961,-0.28811,-0.26703,-1.081,0.24711,-0.4775,-0.45246
-0.60315,-0.67993,2.7381,-1.0652,-0.703,1.4265,0.068669,-0.14537,0.47302,-0.50533,-1.0324,-0.32269,0.0082498,0.15495,1.901,-0.50306,-0.15843,-0.35732,-1.5219,-0.28811,-0.29914,-1.081,-0.23143,-0.4775,-0.48217
-0.29269,-0.2581,2.7381,-1.0652,-0.38747,4.7596,-1.5154,-0.41777,0.11876,-0.50533,-0.46242,-0.29103,0.14107,0.75143,1.8562,-0.25895,-0.15742,0.58673,-0.60977,1.3148,0.12786,-0.53002,-0.74351,-0.4775,-0.66854
-0.6354,-1.02,2.7381,-1.0652,-0.7376,1.2783,0.15743,-0.14537,0.59083,-0.50533,-1.0303,-0.32269,0.0559,0.75143,2.2301,-0.61519,-0.15821,-0.35732,-1.222,-0.28811,-0.30228,-1.081,-0.33904,-0.4775,-0.52015
-0.98062,-2.8714,2.7381,-1.0652,-1.0651,-0.35681,1.0884,-0.28157,0.74425,-0.64141,-1.183,-0.33325,0.048704,-0.34211,4.6601,-1.5012,-0.15816,0.020298,-1.7056,-0.28811,-0.42767,-0.71366,-0.2005,-0.4775,-0.48449
-0.97422,-2.8251,2.7381,-1.0652,-1.0982,-0.32988,1.1073,-0.28157,0.76331,-0.50533,-1.2027,-0.33325,0.046217,-0.2924,5.5818,-1.4823,-0.15816,0.020298,-1.7139,-0.28811,-0.42416,-1.081,-0.12602,-0.4775,-0.48609
-0.7264,-2.8074,2.7381,-1.0652,-0.81894,0.58234,0.50195,-0.14537,0.62074,-0.50533,-1.0889,-0.32269,0.048646,0.70172,2.6861,-0.85693,-0.15786,-0.35732,-1.1791,0.2462,-0.35082,-1.081,-0.28798,-0.4775,-0.54438
-0.98776,-2.9229,2.7381,-1.0652,-1.1105,-0.3868,1.1405,-0.14537,0.79415,-0.50533,-1.2023,-0.32269,0.057391,-0.2427,5.8206,-1.5102,-0.15815,-0.35732,-1.7294,-0.28811,-0.42815,-1.081,-0.1066,-0.4775,-0.48595
-0.98421,-3.4172,2.7381,-1.0652,-1.1065,-0.41329,1.1473,-0.28157,0.77468,-0.64141,-1.2098,-0.33325,0.048874,-0.44152,6.3016,-1.519,-0.15814,-0.54614,-1.7972,-0.28811,-0.43259,-0.71366,-0.077745,-0.4775,-0.48676
